product_id,product_category,date,original_price,discount_percentage,selling_price,units_sold,sales_volume,inventory_level,stock_status,competitor_price,customer_rating,store_region,promotion_flag,is_holiday
1818,Electronics,14-10-2022,4865.8,15,4135.93,29,119941.97,252,In Stock,4512.7,3.6,Central,0,1
1616,Electronics,19-08-2025,885.37,10,796.83,21,16733.43,26,In Stock,723.03,3.9,East,1,0
1164,Home,13-10-2024,685.4,15,582.59,23,13399.57,8,In Stock,558.36,4,East,1,0
1487,Books,07-11-2022,738.62,0,738.62,29,21419.98,219,In Stock,675.03,2.9,West,1,0
1712,Home,27-07-2022,2951.01,5,2803.46,17,47658.82,157,In Stock,3016.07,3.5,West,1,0
1708,Clothing,10-09-2023,3948.68,0,3948.68,18,71076.24,13,In Stock,4022.84,2.6,East,1,0
1425,Groceries,22-03-2023,1960,30,1372,28,38416,406,In Stock,1381.6,2.9,North,0,0
1696,Books,01-11-2023,4893.9,5,4649.2,26,120879.2,28,In Stock,4306.51,3.8,West,0,0
1833,Clothing,25-09-2023,2285.22,10,2056.7,17,34963.9,25,In Stock,2052.19,3.9,North,1,0
1264,Home,24-02-2022,922.15,20,737.72,20,14754.4,213,In Stock,722.77,2.9,Central,1,0
1874,Groceries,30-06-2024,2436.64,15,2071.14,27,55920.78,142,In Stock,1994.82,4.4,South,1,1
1611,Clothing,01-11-2024,3459.38,15,2940.47,20,58809.4,114,In Stock,3100.54,3.4,North,1,0
1341,Groceries,19-10-2023,4194.68,30,2936.28,27,79279.56,328,In Stock,2678.64,4.8,West,1,0
1831,Clothing,24-11-2025,2402.09,0,2402.09,18,43237.62,217,In Stock,2472.56,3.5,East,0,1
1725,Home,06-09-2024,3049.31,0,3049.31,23,70134.13,80,In Stock,3246.29,2.9,East,0,1
1277,Groceries,30-05-2023,1483.25,5,1409.09,20,28181.8,200,In Stock,1523.88,4.4,South,0,0
1673,Clothing,25-08-2022,3300.4,15,2805.34,25,70133.5,66,In Stock,2943.32,3.9,South,1,0
1438,Home,26-07-2025,4932.67,30,3452.87,19,65604.53,248,In Stock,3302.64,3.5,Central,1,1
1156,Books,14-12-2022,435.46,10,391.91,21,8230.11,143,In Stock,399.79,3.4,North,1,0
1421,Home,19-09-2023,4455.35,0,4455.35,20,89107,140,In Stock,4135.82,2.9,South,0,0
1250,Home,01-02-2025,2898.96,15,2464.12,20,49282.4,345,In Stock,2275.4,3.4,Central,1,0
1877,Books,22-09-2023,1410.07,20,1128.06,27,30457.62,464,In Stock,1159.34,2.6,Central,1,0
1608,Home,25-06-2025,4783.47,30,3348.43,19,63620.17,95,In Stock,3583.56,3.8,Central,1,0
1529,Books,30-12-2022,2520.1,5,2394.09,10,23940.9,407,In Stock,2186.88,4.7,West,0,0
1326,Books,17-11-2022,1792.11,0,1792.11,24,43010.64,117,In Stock,1650.89,4.5,South,0,0
1960,Books,13-10-2022,1071.19,0,1071.19,19,20352.61,317,In Stock,1085.25,2.6,East,0,0
1894,Clothing,29-05-2022,1373.37,10,1236.03,18,22248.54,184,In Stock,1166.37,4.7,Central,0,0
1096,Groceries,12-01-2025,4197.68,0,4197.68,26,109139.68,291,In Stock,4291.56,3.6,East,0,0
1512,Clothing,10-02-2023,3149.17,30,2204.42,22,48497.24,443,In Stock,2078.57,3,West,0,0
1215,Books,04-09-2024,4583.58,15,3896.04,21,81816.84,244,In Stock,3597.2,4.4,North,1,1
1131,Groceries,01-04-2023,1313.45,15,1116.43,18,20095.74,469,In Stock,1126.61,3.3,West,1,0
1259,Groceries,10-03-2024,781.47,15,664.25,21,13949.25,379,In Stock,712.37,3.1,West,1,1
1124,Books,30-03-2025,229.22,20,183.38,17,3117.46,200,In Stock,190.17,2.9,South,0,0
1081,Groceries,09-10-2024,2637.74,20,2110.19,17,35873.23,277,In Stock,2244.7,3.7,Central,0,1
1282,Groceries,23-02-2024,4991.87,0,4991.87,17,84861.79,360,In Stock,4758.59,2.7,West,0,0
1682,Clothing,05-04-2023,3535.83,20,2828.66,21,59401.86,369,In Stock,3047.02,4.5,Central,0,1
1058,Groceries,08-01-2024,1680.29,20,1344.23,25,33605.75,109,In Stock,1311.17,3.7,East,1,0
1543,Books,24-05-2023,4408.92,10,3968.03,25,99200.75,211,In Stock,4247.73,3.6,North,1,0
1160,Electronics,26-04-2023,3952.27,20,3161.82,20,63236.4,258,In Stock,3143.59,2.5,North,0,0
1283,Electronics,24-04-2022,273.99,5,260.29,21,5466.09,163,In Stock,248.21,4.5,East,0,1
1105,Electronics,19-01-2024,4120.93,5,3914.88,13,50893.44,96,In Stock,3727.17,3.7,South,0,0
1104,Books,27-12-2022,1642.53,5,1560.4,14,21845.6,209,In Stock,1581.52,3.6,East,1,1
1438,Electronics,07-12-2022,918.43,0,918.43,17,15613.31,35,In Stock,841.1,4.4,East,0,0
1227,Clothing,09-02-2024,1286.39,15,1093.43,13,14214.59,265,In Stock,1187.48,2.7,South,1,0
1699,Books,31-01-2024,2449.18,10,2204.26,26,57310.76,99,In Stock,2103.51,3.4,South,1,0
1581,Books,26-08-2024,2239.37,0,2239.37,24,53744.88,20,In Stock,2165.75,3.9,West,0,0
1317,Books,25-03-2023,1586.66,15,1348.66,21,28321.86,216,In Stock,1276.72,3.7,Central,0,0
1463,Groceries,14-04-2024,1026.65,10,923.99,27,24947.73,432,In Stock,832.15,3,North,0,0
1801,Groceries,18-04-2025,3858.71,10,3472.84,19,65983.96,103,In Stock,3606.58,3.2,South,1,0
1598,Groceries,01-12-2025,4952.53,10,4457.28,17,75773.76,370,In Stock,4538,3.3,South,1,0
1881,Home,04-05-2025,3933.4,5,3736.73,20,74734.6,392,In Stock,3968.14,5,West,1,0
1873,Clothing,07-11-2022,1620.5,5,1539.48,19,29250.12,111,In Stock,1398.16,3.3,West,1,0
1471,Books,19-09-2022,1375.08,5,1306.33,23,30045.59,218,In Stock,1418.32,3,Central,1,0
1055,Books,13-12-2025,1244.8,10,1120.32,21,23526.72,119,In Stock,1082.43,4.6,South,1,1
1624,Groceries,10-02-2023,856.14,30,599.3,15,8989.5,248,In Stock,648.81,3.6,South,0,0
1012,Books,23-05-2022,2846.39,10,2561.75,17,43549.75,334,In Stock,2360.46,3.6,West,0,0
1439,Books,08-12-2022,3105.92,5,2950.62,17,50160.54,435,In Stock,3094.56,3.9,East,0,0
1017,Electronics,01-09-2025,3586.41,10,3227.77,25,80694.25,95,In Stock,3279,4,Central,1,0
1693,Books,29-01-2025,3465.02,5,3291.77,25,82294.25,431,In Stock,3198.41,4,South,0,0
1972,Home,01-09-2022,1603.2,5,1523.04,28,42645.12,187,In Stock,1394.84,2.6,North,0,1
1112,Groceries,05-05-2023,1785.49,5,1696.22,13,22050.86,363,In Stock,1731.75,4.5,North,0,0
1228,Clothing,12-01-2022,3471.27,30,2429.89,24,58317.36,374,In Stock,2199.75,3,West,1,0
1170,Clothing,16-06-2025,1877.35,15,1595.75,17,27127.75,433,In Stock,1596.16,3.2,North,0,0
1294,Electronics,15-07-2023,1220.59,10,1098.53,17,18675.01,422,In Stock,1121.43,2.9,West,0,0
1188,Clothing,11-02-2022,1996.81,0,1996.81,14,27955.34,143,In Stock,2089.67,4.4,East,1,0
1425,Clothing,09-11-2023,1506,5,1430.7,26,37198.2,27,In Stock,1571.29,4,West,0,0
1976,Groceries,17-08-2023,623.9,30,436.73,19,8297.87,498,In Stock,415.78,4.4,South,0,0
1078,Groceries,23-12-2025,4184.67,0,4184.67,20,83693.4,5,In Stock,4036.02,4.1,North,1,0
1657,Home,27-03-2025,4294.93,15,3650.69,29,105870.01,316,In Stock,3534.7,2.8,South,0,0
1918,Electronics,24-05-2025,1254.8,10,1129.32,14,15810.48,261,In Stock,1181.63,3.3,North,1,0
1181,Clothing,14-05-2022,510.91,30,357.64,19,6795.16,229,In Stock,388.53,3.8,North,1,0
1498,Home,26-12-2024,3746.37,5,3559.05,24,85417.2,121,In Stock,3896.68,3.3,West,0,0
1797,Electronics,27-10-2024,1215.34,5,1154.57,24,27709.68,494,In Stock,1257.51,3,Central,1,1
1761,Clothing,05-08-2024,2088.49,5,1984.07,23,45633.61,193,In Stock,2134.61,4.7,North,0,0
1865,Clothing,14-03-2022,507.85,30,355.5,24,8532,104,In Stock,390.41,4.4,North,0,0
1825,Groceries,03-02-2023,1286.09,0,1286.09,22,28293.98,423,In Stock,1254.18,3.4,Central,0,0
1707,Books,29-11-2025,4005.93,15,3405.04,14,47670.56,198,In Stock,3710.35,4.4,South,0,0
1834,Electronics,01-08-2023,4061.1,10,3654.99,10,36549.9,474,In Stock,3845.8,4.1,North,0,0
1070,Clothing,08-05-2024,1194.01,15,1014.91,24,24357.84,61,In Stock,947.61,2.5,West,1,1
1247,Electronics,10-05-2022,1812.39,5,1721.77,19,32713.63,283,In Stock,1565.25,3.5,Central,1,0
1145,Home,19-07-2024,844.34,15,717.69,15,10765.35,79,In Stock,676.71,3.2,Central,0,0
1617,Home,14-05-2025,556.03,0,556.03,19,10564.57,174,In Stock,587.03,3,North,1,0
1774,Books,23-09-2022,4962.42,20,3969.94,27,107188.38,8,In Stock,4074.51,3.1,South,0,0
1295,Clothing,03-03-2024,3346.85,20,2677.48,17,45517.16,179,In Stock,2529.87,4.9,South,0,0
1581,Groceries,10-09-2022,2802.06,10,2521.85,27,68089.95,270,In Stock,2643.87,3.7,East,0,0
1469,Clothing,01-04-2024,3874.39,10,3486.95,18,62765.1,161,In Stock,3236.81,4.6,East,0,0
1505,Electronics,05-08-2025,4232.37,15,3597.51,23,82742.73,275,In Stock,3829.08,3,West,1,0
1192,Home,13-06-2022,4072.23,10,3665.01,19,69635.19,205,In Stock,3880.63,2.9,North,0,0
1067,Electronics,05-04-2022,279.39,30,195.57,23,4498.11,59,In Stock,214.05,4.7,South,0,0
1493,Books,12-04-2024,1096.68,0,1096.68,23,25223.64,185,In Stock,1019.97,3.7,East,0,0
1816,Home,07-02-2025,3343.55,5,3176.37,27,85761.99,74,In Stock,3434.68,4.7,North,0,0
1051,Groceries,02-12-2022,2003.64,5,1903.46,19,36165.74,93,In Stock,1842.97,2.7,North,1,0
1881,Home,01-04-2024,4915.92,15,4178.53,16,66856.48,66,In Stock,4108.38,4.8,South,0,1
1362,Clothing,26-08-2022,3393.94,5,3224.24,16,51587.84,1,In Stock,3203.89,3.5,North,1,0
1796,Clothing,16-01-2023,4791.43,15,4072.72,21,85527.12,177,In Stock,4176.09,2.9,Central,1,0
1916,Home,30-12-2025,1166.94,10,1050.25,23,24155.75,141,In Stock,1154.18,4.2,East,1,0
1473,Books,17-06-2024,4346.99,10,3912.29,26,101719.54,439,In Stock,3990.5,4.5,West,1,0
1845,Clothing,28-04-2023,1742.49,30,1219.74,9,10977.66,476,In Stock,1323.84,2.6,East,0,0
1520,Clothing,20-06-2024,4949.91,30,3464.94,22,76228.68,452,In Stock,3295.18,5,North,1,0
1762,Groceries,14-11-2024,956.91,0,956.91,20,19138.2,43,In Stock,937.47,4.2,Central,1,1
1430,Home,14-02-2025,2678.43,5,2544.51,29,73790.79,173,In Stock,2546.8,3.3,East,1,0
1843,Clothing,27-04-2023,4005.65,30,2803.96,27,75706.92,389,In Stock,2704.64,2.9,South,1,1
1297,Books,16-11-2025,2276.68,0,2276.68,20,45533.6,391,In Stock,2493.81,3.5,Central,1,0
1434,Electronics,05-07-2024,2446.8,20,1957.44,21,41106.24,294,In Stock,2045.79,3.1,East,0,0
1695,Home,20-09-2024,4934.51,30,3454.16,22,75991.52,230,In Stock,3439.57,3.7,North,0,1
1690,Groceries,21-08-2024,2241.48,0,2241.48,22,49312.56,235,In Stock,2354.14,4.5,South,1,0
1197,Clothing,21-06-2023,3099.55,15,2634.62,18,47423.16,92,In Stock,2617.46,4.2,North,1,1
1127,Books,07-01-2025,461.79,15,392.52,23,9027.96,486,In Stock,354.62,3.6,North,0,0
1531,Home,11-04-2025,4242.61,0,4242.61,16,67881.76,43,In Stock,4279.26,2.8,South,1,1
1983,Books,01-11-2024,3311.21,10,2980.09,20,59601.8,26,In Stock,3054.7,4.9,Central,0,0
1410,Books,08-05-2022,2139.3,20,1711.44,22,37651.68,271,In Stock,1876.15,3.2,East,1,0
1933,Groceries,02-04-2022,277.61,0,277.61,24,6662.64,474,In Stock,252.11,3.2,Central,1,0
1839,Home,27-06-2023,3040.01,30,2128.01,22,46816.22,38,In Stock,2133.16,4.1,South,0,0
1064,Clothing,25-04-2024,260.76,10,234.68,16,3754.88,487,In Stock,215.82,4.4,East,1,0
1693,Groceries,15-09-2024,205.78,0,205.78,17,3498.26,384,In Stock,191.33,5,South,1,0
1240,Clothing,23-03-2023,3157.27,5,2999.41,23,68986.43,492,In Stock,3065.67,4.9,West,0,0
1368,Electronics,25-01-2023,1107.28,30,775.1,21,16277.1,434,In Stock,733.49,4.8,West,1,0
1535,Books,03-11-2023,1121.06,30,784.74,18,14125.32,446,In Stock,823.85,3.6,Central,0,0
1383,Electronics,12-02-2022,3335.7,15,2835.34,22,62377.48,288,In Stock,2843.39,2.9,South,1,1
1430,Books,11-09-2022,457.75,5,434.86,28,12176.08,247,In Stock,410.35,4,East,0,0
1966,Groceries,27-02-2025,1704.35,5,1619.13,18,29144.34,49,In Stock,1617.12,2.5,Central,1,0
1082,Clothing,19-12-2024,917.27,30,642.09,20,12841.8,358,In Stock,577.99,3,West,0,0
1981,Clothing,25-10-2023,2984.85,20,2387.88,22,52533.36,437,In Stock,2561.12,2.5,West,0,0
1830,Groceries,12-04-2023,3376.47,10,3038.82,24,72931.68,282,In Stock,2742.64,3,West,0,0
1696,Home,14-10-2022,3661.45,15,3112.23,22,68469.06,208,In Stock,2805.37,3.7,Central,1,0
1950,Electronics,07-10-2024,1425.11,5,1353.85,15,20307.75,123,In Stock,1384.04,3.5,East,1,0
1827,Electronics,17-02-2024,628.4,15,534.14,19,10148.66,462,In Stock,584.73,3.4,West,0,0
1610,Clothing,11-12-2022,577.68,30,404.38,28,11322.64,341,In Stock,433.17,4.6,Central,1,0
1573,Clothing,04-10-2023,2245.53,10,2020.98,20,40419.6,248,In Stock,1920.75,4.2,Central,0,0
1285,Clothing,17-01-2023,4740.05,0,4740.05,26,123241.3,402,In Stock,4452.49,4.8,North,1,1
1988,Groceries,21-11-2023,1245.1,5,1182.84,19,22473.96,283,In Stock,1212.67,3.6,North,0,0
1533,Home,30-06-2025,1432.36,10,1289.12,11,14180.32,150,In Stock,1372.3,3.2,East,1,0
1458,Electronics,15-12-2024,684.27,15,581.63,14,8142.82,63,In Stock,565.59,2.8,West,1,0
1211,Books,02-04-2023,3106.74,30,2174.72,24,52193.28,483,In Stock,2145.3,4.2,North,1,0
1125,Groceries,09-09-2024,3463.39,10,3117.05,24,74809.2,240,In Stock,2877.34,4.6,East,1,0
1412,Electronics,24-03-2022,3286.07,0,3286.07,15,49291.05,166,In Stock,3057.9,3,North,1,0
1498,Home,27-01-2025,4333.43,10,3900.09,31,120902.79,239,In Stock,3953.41,4.7,West,1,0
1424,Groceries,29-05-2022,2534.84,30,1774.39,11,19518.29,48,In Stock,1633.38,3.8,Central,1,1
1553,Electronics,14-09-2025,845.39,15,718.58,18,12934.44,186,In Stock,675.76,2.9,West,1,0
1609,Groceries,25-03-2025,1589.14,5,1509.68,24,36232.32,147,In Stock,1429.57,4.1,North,0,0
1960,Electronics,09-07-2022,3379.66,5,3210.68,27,86688.36,188,In Stock,3174.67,3.8,West,0,0
1542,Electronics,01-06-2024,3142.99,20,2514.39,17,42744.63,110,In Stock,2285.89,2.6,Central,0,0
1157,Home,20-09-2022,2748.82,15,2336.5,24,56076,383,In Stock,2336.39,3.5,South,1,0
1111,Books,08-01-2025,3478.23,20,2782.58,14,38956.12,264,In Stock,3021.14,4.5,Central,1,0
1401,Home,04-02-2023,3259.48,20,2607.58,11,28683.38,278,In Stock,2359.58,3.9,North,0,0
1758,Electronics,03-02-2024,4430.36,30,3101.25,18,55822.5,236,In Stock,3182.49,3.2,Central,0,0
1121,Groceries,01-09-2023,3012.88,30,2109.02,19,40071.38,390,In Stock,2250.68,4.8,East,0,1
1272,Home,07-07-2025,3937.29,30,2756.1,14,38585.4,158,In Stock,2652.72,3.1,West,0,1
1293,Books,24-02-2024,1393.79,0,1393.79,16,22300.64,59,In Stock,1291.07,3.1,South,0,0
1397,Electronics,11-04-2022,3455.28,15,2936.99,20,58739.8,498,In Stock,2668.75,3.4,South,0,0
1470,Home,14-10-2025,4530.53,5,4304,16,68864,316,In Stock,4427.87,4.7,West,0,0
1984,Home,04-11-2025,2051.52,15,1743.79,21,36619.59,74,In Stock,1762.01,3.8,West,0,0
1206,Home,30-03-2024,3939.7,30,2757.79,20,55155.8,487,In Stock,2608.48,4.2,East,0,0
1109,Home,29-05-2025,3678.99,0,3678.99,16,58863.84,464,In Stock,3922.99,4.9,Central,0,0
1439,Groceries,30-03-2024,485.73,15,412.87,20,8257.4,227,In Stock,432.32,4.5,South,1,1
1277,Books,24-02-2023,2991.24,15,2542.55,19,48308.45,153,In Stock,2428.86,2.9,North,1,0
1962,Books,04-05-2022,824.91,20,659.93,21,13858.53,355,In Stock,693.37,4.5,West,1,0
1567,Electronics,26-02-2023,4843.13,15,4116.66,23,94683.18,465,In Stock,3906.71,4.4,West,0,0
1886,Clothing,08-06-2025,4094.76,20,3275.81,17,55688.77,309,In Stock,3390.64,3.1,South,0,0
1914,Groceries,22-12-2024,726.67,20,581.34,13,7557.42,286,In Stock,536.99,3.3,West,1,0
1568,Electronics,07-02-2024,784.41,10,705.97,21,14825.37,240,In Stock,733.11,4.3,South,1,0
1939,Electronics,28-04-2023,3053.47,30,2137.43,18,38473.74,226,In Stock,2025.76,3.1,North,0,0
1481,Home,03-06-2023,1855.47,0,1855.47,14,25976.58,168,In Stock,1882.36,3,North,1,0
1802,Clothing,04-06-2022,367.55,20,294.04,25,7351,283,In Stock,274.78,4.3,South,1,0
1113,Clothing,02-04-2022,2799.88,15,2379.9,17,40458.3,345,In Stock,2487.46,4.7,West,1,0
1892,Groceries,08-09-2024,2061.66,20,1649.33,26,42882.58,261,In Stock,1504.48,2.7,East,1,1
1896,Clothing,31-03-2023,685.17,20,548.14,23,12607.22,289,In Stock,511.46,3.6,East,1,0
1819,Electronics,21-08-2023,4049.22,20,3239.38,24,77745.12,347,In Stock,3034.74,4,Central,1,0
1852,Clothing,25-05-2023,4592.37,5,4362.75,20,87255,363,In Stock,3962.55,4.2,East,1,0
1476,Clothing,21-04-2025,3831.65,5,3640.07,26,94641.82,494,In Stock,3818.44,5,West,1,0
1709,Books,21-01-2023,4147.63,5,3940.25,24,94566,8,In Stock,4319.26,4.2,East,1,0
1932,Electronics,09-02-2023,1239.15,5,1177.19,23,27075.37,348,In Stock,1242.74,4.1,Central,0,0
1320,Clothing,03-09-2022,1465.15,10,1318.64,19,25054.16,97,In Stock,1413.75,5,North,1,0
1178,Clothing,12-01-2024,1200.93,20,960.74,13,12489.62,11,In Stock,865.82,2.7,South,0,0
1896,Home,23-10-2023,3872.3,10,3485.07,20,69701.4,271,In Stock,3218.72,2.7,East,0,0
1218,Clothing,12-10-2023,4750,15,4037.5,24,96900,70,In Stock,4085.16,3.9,South,0,1
1788,Clothing,17-12-2025,3640.82,30,2548.57,20,50971.4,414,In Stock,2792.15,3.4,South,1,0
1948,Books,19-06-2024,4431.04,0,4431.04,22,97482.88,416,In Stock,4573.47,2.7,North,1,0
1527,Electronics,06-03-2022,3265.76,10,2939.18,28,82297.04,134,In Stock,2865.19,3.3,Central,1,0
1491,Groceries,02-11-2024,2060.77,5,1957.73,28,54816.44,258,In Stock,1819.18,4.2,West,1,0
1890,Electronics,01-08-2022,2243.66,5,2131.48,19,40498.12,403,In Stock,1983.49,4.7,West,1,0
1060,Home,30-08-2022,561.54,15,477.31,25,11932.75,4,In Stock,464.21,2.7,West,1,0
1053,Electronics,08-05-2023,350.99,20,280.79,31,8704.49,450,In Stock,292.8,3.9,Central,1,0
1679,Clothing,21-05-2025,3538.28,0,3538.28,24,84918.72,238,In Stock,3206.97,3.2,Central,1,0
1537,Home,04-12-2022,2304.46,10,2074.01,21,43554.21,293,In Stock,2220.09,4.2,Central,1,0
1847,Electronics,22-06-2022,2850.63,20,2280.5,21,47890.5,334,In Stock,2481.89,3.9,East,0,0
1987,Home,03-11-2023,2876.77,20,2301.42,24,55234.08,98,In Stock,2480.39,4.8,South,1,0
1064,Groceries,13-06-2022,1531.4,30,1071.98,20,21439.6,439,In Stock,1160.53,2.6,Central,1,0
1611,Electronics,10-04-2023,2484.28,30,1739,25,43475,150,In Stock,1570.44,3.7,Central,1,1
1585,Clothing,21-09-2024,2459.65,10,2213.68,26,57555.68,480,In Stock,2425.22,3,East,0,0
1703,Home,12-05-2023,2064.45,10,1858,19,35302,257,In Stock,1808.34,3.8,South,1,0
1170,Books,01-12-2023,4139.24,10,3725.32,21,78231.72,355,In Stock,4000.46,4.6,West,1,0
1272,Home,30-01-2023,2365.59,10,2129.03,20,42580.6,148,In Stock,1995.67,4.8,North,0,0
1888,Books,04-12-2023,3097.49,5,2942.62,16,47081.92,461,In Stock,2911.15,3.5,Central,1,0
1698,Clothing,04-11-2022,4498.5,20,3598.8,23,82772.4,141,In Stock,3270.71,4.5,Central,0,0
1534,Groceries,02-07-2022,4357.92,20,3486.34,19,66240.46,250,In Stock,3165.65,3.2,North,0,0
1390,Books,21-09-2023,4474.03,5,4250.33,22,93507.26,445,In Stock,4627.14,2.5,Central,1,0
1939,Groceries,25-05-2023,1496.02,20,1196.82,17,20345.94,233,In Stock,1271.17,4.6,Central,1,0
1692,Home,30-06-2023,367.92,10,331.13,18,5960.34,394,In Stock,333.11,2.8,Central,0,0
1326,Clothing,16-09-2023,1453.12,0,1453.12,17,24703.04,131,In Stock,1460.52,2.5,North,1,1
1107,Books,17-08-2023,1537.8,30,1076.46,28,30140.88,46,In Stock,1130.01,3.4,East,0,1
1846,Home,14-01-2024,4564.93,30,3195.45,18,57518.1,371,In Stock,3094.26,3.4,East,1,0
1161,Electronics,04-06-2025,3316.37,20,2653.1,32,84899.2,93,In Stock,2792.05,2.7,North,0,0
1813,Home,30-12-2025,592.18,0,592.18,17,10067.06,248,In Stock,590.4,4.5,East,1,0
1451,Groceries,16-12-2025,849.82,30,594.87,26,15466.62,355,In Stock,611.28,3.5,West,0,0
1205,Clothing,08-07-2023,947.25,0,947.25,17,16103.25,19,In Stock,1035.31,3.7,West,0,0
1589,Clothing,21-01-2022,3226.02,5,3064.72,22,67423.84,179,In Stock,3047.14,3.2,North,0,0
1015,Home,08-07-2023,3729.99,15,3170.49,19,60239.31,271,In Stock,3118.75,3.8,South,1,0
1326,Electronics,01-02-2023,4326.29,20,3461.03,32,110752.96,481,In Stock,3741.89,4.4,Central,0,0
1607,Groceries,17-09-2023,4715.06,5,4479.31,16,71668.96,428,In Stock,4839.97,4.8,South,1,0
1658,Home,15-04-2022,1168.18,5,1109.77,24,26634.48,135,In Stock,1219.06,4.9,Central,1,0
1001,Home,11-07-2022,1686.91,0,1686.91,16,26990.56,236,In Stock,1704.07,3.6,East,0,0
1009,Clothing,17-01-2022,1353.55,20,1082.84,22,23822.48,189,In Stock,1049.11,5,East,0,0
1433,Groceries,17-02-2025,1922.06,5,1825.96,25,45649,211,In Stock,1731.15,3.2,West,1,0
1124,Electronics,28-01-2023,4590.39,10,4131.35,25,103283.75,404,In Stock,3746.39,2.5,South,0,0
1080,Clothing,01-03-2023,2960.54,5,2812.51,21,59062.71,63,In Stock,2940.05,4.4,North,0,0
1484,Home,09-05-2022,3743.32,10,3368.99,13,43796.87,359,In Stock,3189.41,2.9,Central,1,0
1651,Clothing,27-02-2025,2552.57,15,2169.68,18,39054.24,413,In Stock,2215.96,2.6,East,0,1
1837,Clothing,26-07-2023,338.52,10,304.67,19,5788.73,163,In Stock,330.05,4.8,Central,1,0
1149,Books,29-01-2022,508.14,10,457.33,25,11433.25,388,In Stock,498.51,4.5,North,0,0
1799,Clothing,25-01-2025,2782.03,0,2782.03,25,69550.75,468,In Stock,2506.28,2.8,Central,0,0
1872,Clothing,30-10-2024,3650.19,5,3467.68,19,65885.92,37,In Stock,3340.81,4.4,West,1,0
1339,Groceries,30-08-2022,1233.59,15,1048.55,27,28310.85,214,In Stock,1119.3,4.6,North,0,0
1128,Clothing,20-08-2022,3665.17,5,3481.91,14,48746.74,18,In Stock,3507.29,4.8,North,1,0
1437,Electronics,28-02-2024,4091.2,10,3682.08,25,92052,253,In Stock,3908.53,3.9,Central,0,0
1750,Home,31-07-2025,2177.11,30,1523.98,23,35051.54,73,In Stock,1631.67,4.3,Central,0,0
1500,Groceries,16-12-2023,3782.81,10,3404.53,21,71495.13,410,In Stock,3365.46,4.4,East,1,0
1057,Clothing,29-01-2024,2139.34,5,2032.37,17,34550.29,482,In Stock,1975.05,4.2,Central,1,0
1197,Electronics,12-03-2024,3456.08,15,2937.67,22,64628.74,140,In Stock,2911.49,4.1,North,1,0
1210,Home,15-02-2024,3867.19,30,2707.03,21,56847.63,392,In Stock,2789.75,3.9,Central,1,0
1913,Groceries,27-12-2023,4961.25,15,4217.06,19,80124.14,16,In Stock,4105.02,3.7,East,1,0
1901,Electronics,19-07-2022,1857.9,0,1857.9,26,48305.4,94,In Stock,1960.08,5,South,0,1
1044,Clothing,02-08-2024,2173,10,1955.7,16,31291.2,233,In Stock,2113.72,3.3,West,1,0
1096,Books,20-03-2022,994.98,10,895.48,22,19700.56,427,In Stock,856.49,2.7,North,1,0
1278,Books,13-08-2024,1179.55,0,1179.55,22,25950.1,300,In Stock,1289.25,4.4,East,1,0
1534,Groceries,05-05-2024,3528.3,5,3351.88,19,63685.72,87,In Stock,3434.15,3,West,1,0
1409,Electronics,11-04-2025,4601.82,10,4141.64,18,74549.52,297,In Stock,4454.89,3.8,Central,1,0
1460,Home,12-04-2023,2094.1,5,1989.39,18,35809.02,50,In Stock,1831.8,2.7,Central,1,0
1390,Electronics,04-08-2023,1063.25,15,903.76,16,14460.16,244,In Stock,858.84,4,South,1,1
1846,Books,10-12-2025,1568.48,30,1097.94,12,13175.28,466,In Stock,1058.64,4.9,Central,0,0
1043,Groceries,28-07-2024,2384.25,30,1668.98,17,28372.66,441,In Stock,1603.16,4.3,West,1,0
1026,Clothing,25-03-2023,1595.12,30,1116.58,11,12282.38,112,In Stock,1043.3,3,East,0,0
1793,Electronics,28-03-2022,1321.18,20,1056.94,19,20081.86,441,In Stock,1134.77,4.9,South,0,0
1096,Books,11-04-2022,3732.73,0,3732.73,17,63456.41,413,In Stock,3671.97,3.3,West,0,0
1974,Home,28-10-2024,237.66,30,166.36,18,2994.48,388,In Stock,181.77,3.6,East,0,0
1547,Groceries,24-04-2024,2788.31,10,2509.48,24,60227.52,7,In Stock,2551.37,3.7,West,1,0
1620,Clothing,08-05-2025,4010.08,0,4010.08,30,120302.4,36,In Stock,3720.07,5,Central,1,0
1566,Electronics,28-03-2022,1477.9,15,1256.22,22,27636.84,46,In Stock,1267.75,2.7,West,0,0
1703,Home,12-02-2022,3095.8,15,2631.43,25,65785.75,99,In Stock,2891.18,4.2,South,1,0
